epoch,train_loss,val_loss,val_macro_f1
57,0.44267761851493465,0.34126514196395874,0.836347974511434
58,0.4390874604301033,0.34618207812309265,0.8363120364224997
59,0.4406828256850174,0.3444170355796814,0.8332770991720643
60,0.43834577101901245,0.3416493237018585,0.8357646750798182
61,0.44015915394398974,0.3505834937095642,0.835792316697572
62,0.4395336912867701,0.34160125255584717,0.8349432805418806
63,0.4359234729920817,0.34197476506233215,0.8352410420593737
64,0.440265785987738,0.34236231446266174,0.8367144873518969
65,0.43707381982613086,0.3452985882759094,0.8326062325636299
66,0.4367582820433326,0.3488120436668396,0.8396692651514817
67,0.4362573340230768,0.35299989581108093,0.8332999968188289
68,0.43744977222464726,0.341769814491272,0.8402140797281702
69,0.4363609936634367,0.34408023953437805,0.8370500717429463
70,0.435848147531462,0.34320104122161865,0.8346061391533447
71,0.4355005759190892,0.35402506589889526,0.8288573318720233
72,0.43650575698653854,0.35026130080223083,0.8349543804368793
73,0.43295408200582514,0.3449856638908386,0.8370975713550324
74,0.4332729137516295,0.3463013470172882,0.8379461046071274
75,0.43430548642160444,0.34977975487709045,0.8388333650835833
76,0.43554335283971063,0.34634867310523987,0.8353024869125167
77,0.4356619496596727,0.3503147065639496,0.8349151852748452
78,0.43481396108228465,0.35441064834594727,0.8278221534808454
79,0.43269037618287903,0.3426057696342468,0.83613630316945
80,0.4344190069850436,0.34115272760391235,0.8336831207044871
81,0.43291493653610263,0.347716361284256,0.8330595490036765
82,0.4324872878564471,0.3473271429538727,0.8339558204262936
83,0.4323935216614713,0.34408697485923767,0.8343678165486609
84,0.4310380344094092,0.34994229674339294,0.834896844160429
85,0.4299833025538983,0.34813520312309265,0.8338738762866974
86,0.4312554415964679,0.3455522060394287,0.8372557756413025
87,0.43368086282561263,0.34609609842300415,0.8347606339802
88,0.4303377476441733,0.35201722383499146,0.8320269626082155
89,0.43028584896998373,0.3440406322479248,0.8299936537431083
90,0.43156825627082707,0.34991952776908875,0.8303950589766416
91,0.4304126450493122,0.35102108120918274,0.8305358977127539
92,0.4311356274739287,0.3435356616973877,0.8343913827823412
93,0.43169082430454014,0.35115206241607666,0.8344553841764301
94,0.42957248620527816,0.34486767649650574,0.8356800444645155
95,0.42922241772364694,0.3472314476966858,0.8365134560785038
96,0.42910848089962533,0.3530615270137787,0.833594751006831
97,0.4299098464582801,0.3456292152404785,0.8328723276065835
98,0.4284080926512692,0.3469901382923126,0.8351796969297122
99,0.4294052766565923,0.34847205877304077,0.8332399489928005
100,0.428523684413811,0.345926970243454,0.8364876211354773
101,0.4270821473758261,0.3511051833629608,0.836744975912404
102,0.4288648519873719,0.3471512496471405,0.8345571386869155
103,0.4299991913179872,0.3550807237625122,0.8332978741135274
104,0.4256346829332569,0.3481089770793915,0.8333573212390982
105,0.4297626740636827,0.3526860475540161,0.8339063795325073
106,0.42838896359398776,0.3514813482761383,0.8380681634898133
107,0.428512560624886,0.35111522674560547,0.8326334651402575
108,0.4256490008575545,0.34598568081855774,0.8350650943460425
109,0.4254461556954305,0.3522244989871979,0.8332622468255927
110,0.42733889128583374,0.34513500332832336,0.8331047046727614
111,0.4275114250936441,0.3450157940387726,0.8352934287517677
112,0.42394180255698954,0.3486431837081909,0.8373881333873924
113,0.42723378385285327,0.3497109115123749,0.8348694633147667
114,0.4262757142154622,0.3527682423591614,0.8338000520429374
115,0.42580473570395877,0.3493061661720276,0.8342672256203457
116,0.42430019805884506,0.3459746241569519,0.8328652645349194
117,0.42520702011966033,0.34486106038093567,0.8386350916062301
118,0.42514525287511057,0.35160091519355774,0.8359119130881029
