epoch,train_loss,val_loss,val_macro_f1
92,0.43194428707533394,0.3471430540084839,0.8341241242004689
93,0.4322560070635042,0.34627285599708557,0.8356907091957427
94,0.43037863994795367,0.3451177179813385,0.8359121649437522
95,0.42892329116944783,0.34673067927360535,0.8299116062781778
96,0.4292954185603981,0.34700992703437805,0.8362986031435352
97,0.43240689235539037,0.33579638600349426,0.8368256220621596
98,0.42998537186610203,0.34754812717437744,0.8306817344033753
99,0.4284217652668165,0.3437596559524536,0.8358128961131823
100,0.42929808972927425,0.3428957462310791,0.8388244057134825
101,0.4306780176234778,0.34594041109085083,0.8371841814943192
102,0.4304147922868812,0.34558942914009094,0.8350827673706609
103,0.4312893472475727,0.3401869237422943,0.8348940642957527
104,0.42636512718509995,0.34370365738868713,0.8346289019052533
