epoch,train_loss,val_loss,val_macro_f1
64,0.43839777893396903,0.34465837478637695,0.8360579974895038
65,0.43737457903208177,0.349025160074234,0.8342195088772556
66,0.4369854812709793,0.3539746105670929,0.8307202515805285
67,0.4364593133656102,0.350186288356781,0.8296044624369264
68,0.4369310008028391,0.35284310579299927,0.8319915014459344
69,0.4367586487033948,0.34243613481521606,0.8377395891695514
70,0.4351446208432931,0.3476206958293915,0.8370854472683203
71,0.43578510956373456,0.3471679389476776,0.8397381114871587
72,0.43457120592171766,0.34731316566467285,0.8355694446374456
73,0.43643824302755707,0.34506842494010925,0.8315222165011072
74,0.4363585766990073,0.35207992792129517,0.8380963776029293
75,0.4340768685236639,0.3466557562351227,0.8335498194260159
76,0.4334846148424259,0.3476859927177429,0.8385188395535103
77,0.43358911207721673,0.34326687455177307,0.8350644446966248
78,0.4346845129878842,0.3441908657550812,0.8346975681945664
79,0.4332789503506984,0.3474351465702057,0.8341757783325893
80,0.4315160591639921,0.34287524223327637,0.8359179983302826
81,0.4318444321957587,0.3456890881061554,0.8312468634531898
82,0.4310162467507105,0.34842708706855774,0.8363366486139342
83,0.4325945335482059,0.34990420937538147,0.8390587089146446
84,0.43081332554655993,0.34668073058128357,0.8348661521147243
85,0.4330908068475893,0.34980860352516174,0.8318709606682676
86,0.4288274175575907,0.3456907868385315,0.8366129757803983
87,0.4322265075527914,0.35908031463623047,0.8334511562326609
88,0.4317163261386346,0.34451794624328613,0.8351990365902269
89,0.42830664161541543,0.3398570418357849,0.8363830046660847
90,0.42961440146816715,0.3397093415260315,0.8293854659933445
91,0.4318381290846779,0.3499310612678528,0.8332511801031929
92,0.42756775043982215,0.3453756868839264,0.8359241981146475
93,0.4317702575619112,0.3398682475090027,0.837923430045722
94,0.42730447773494223,0.3506593108177185,0.838786885072531
95,0.43205551730662234,0.3483603000640869,0.8351444188732684
96,0.4302312382524151,0.347351998090744,0.8355258569541716
97,0.42935213004441947,0.349174439907074,0.8373233919679334
98,0.4292724562394777,0.3449242413043976,0.8335161853367407
99,0.42615184130926115,0.3476909101009369,0.8356623112498344
100,0.42627859769606874,0.35001909732818604,0.8354447292032721
101,0.42761244684575267,0.3514966666698456,0.8346994118808636
102,0.42692681083242295,0.3465186655521393,0.8318782086258677
103,0.4279300213686071,0.3444240987300873,0.8350189725660423
104,0.42660164094686137,0.35085877776145935,0.8354802676482072
105,0.42652579220288855,0.3552896976470947,0.83710083392839
106,0.42691918674612994,0.3537331223487854,0.8372892777670512
107,0.42917332235822087,0.3535279929637909,0.8342273557242325
108,0.4251889535751612,0.3444365859031677,0.8329975416393248
109,0.4238773683730654,0.34648919105529785,0.8351124699446947
