run_id,model_name,graph_name,seed,partition,bin_index,bin_lower,bin_upper,count,accuracy,mean_confidence
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,8,0.5333333333333333,0.6,262,0.026717557251908396,0.5650848002379177
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,9,0.6,0.6666666666666666,166,0.012048192771084338,0.6292631385556187
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,10,0.6666666666666666,0.7333333333333333,121,0.008264462809917356,0.6961743905524577
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,11,0.7333333333333333,0.8,61,0.0,0.7666089427275736
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,12,0.8,0.8666666666666667,26,0.0,0.8337417542934418
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,13,0.8666666666666667,0.9333333333333333,29,0.0,0.9001915228777918
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,test,14,0.9333333333333333,1.0,24,0.0,0.9555343041817347
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,1,0.06666666666666667,0.13333333333333333,764,0.0013089005235602095,0.1266944765244947
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,2,0.13333333333333333,0.2,8254,0.046401744608674585,0.17042866684649854
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,3,0.2,0.26666666666666666,5029,0.22509445217737126,0.22362018741191703
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,4,0.26666666666666666,0.3333333333333333,1393,0.3273510409188801,0.2962518341234923
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,5,0.3333333333333333,0.4,906,0.11920529801324503,0.36599491737273093
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,6,0.4,0.4666666666666667,669,0.14798206278026907,0.43167642324672867
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,7,0.4666666666666667,0.5333333333333333,524,0.15648854961832062,0.4979023157071521
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,8,0.5333333333333333,0.6,292,0.363013698630137,0.5628673407721193
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,9,0.6,0.6666666666666666,202,0.6732673267326733,0.6353441798450923
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,10,0.6666666666666666,0.7333333333333333,147,0.8367346938775511,0.6968922100099576
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,11,0.7333333333333333,0.8,107,0.8130841121495327,0.7655661328930721
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,12,0.8,0.8666666666666667,106,0.839622641509434,0.8347248226966498
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,13,0.8666666666666667,0.9333333333333333,80,0.8,0.9013846442103386
gcn_pca_knn_k24_unweighted_seed999,gcn,pca_knn_k24_unweighted,999,test,14,0.9333333333333333,1.0,35,0.2,0.9650564074516297
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,1,0.06666666666666667,0.13333333333333333,937,0.08004268943436499,0.12670835005785383
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,2,0.13333333333333333,0.2,11604,0.035332643915891075,0.1655122253893573
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,3,0.2,0.26666666666666666,3874,0.07408363448631905,0.22481543883858235
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,4,0.26666666666666666,0.3333333333333333,1125,0.2311111111111111,0.29637384192148847
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,5,0.3333333333333333,0.4,453,0.22737306843267108,0.36155666716840884
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,6,0.4,0.4666666666666667,213,0.19248826291079812,0.42964108896927095
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,7,0.4666666666666667,0.5333333333333333,110,0.1,0.49535447521643206
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,8,0.5333333333333333,0.6,61,0.01639344262295082,0.5651509126678842
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,9,0.6,0.6666666666666666,20,0.0,0.627984669804573
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,10,0.6666666666666666,0.7333333333333333,22,0.0,0.7039793729782104
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,11,0.7333333333333333,0.8,8,0.0,0.7616163268685341
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,12,0.8,0.8666666666666667,16,0.0,0.8293164819478989
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,13,0.8666666666666667,0.9333333333333333,32,0.0,0.9033241625875235
graphsage_bbknn_kperbatch2_donors12_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,14,0.9333333333333333,1.0,33,0.0,0.9668415333285476
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,3,0.2,0.26666666666666666,3,0.0,0.22671604653199515
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,4,0.26666666666666666,0.3333333333333333,48,0.2708333333333333,0.30692270770668983
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,5,0.3333333333333333,0.4,163,0.4171779141104294,0.3713601820308007
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,6,0.4,0.4666666666666667,322,0.5093167701863354,0.4385932686721316
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,7,0.4666666666666667,0.5333333333333333,553,0.5424954792043399,0.5035874170485284
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,8,0.5333333333333333,0.6,675,0.6192592592592593,0.5671231855286493
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,9,0.6,0.6666666666666666,780,0.7038461538461539,0.6332316653086589
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,10,0.6666666666666666,0.7333333333333333,820,0.7682926829268293,0.7011533953067733
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,11,0.7333333333333333,0.8,956,0.8462343096234309,0.7679834559123386
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,12,0.8,0.8666666666666667,1113,0.8553459119496856,0.8340734348357098
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,13,0.8666666666666667,0.9333333333333333,1531,0.8935336381450033,0.9025448649868631
logistic_regression_site_stratified_seed42,logistic_regression,none,42,test,14,0.9333333333333333,1.0,11544,0.9776507276507277,0.9905097605873542
mlp_site_stratified_seed42_seed42,mlp,none,42,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
mlp_site_stratified_seed42_seed42,mlp,none,42,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
mlp_site_stratified_seed42_seed42,mlp,none,42,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
mlp_site_stratified_seed42_seed42,mlp,none,42,test,3,0.2,0.26666666666666666,32,0.28125,0.2428550678305328
mlp_site_stratified_seed42_seed42,mlp,none,42,test,4,0.26666666666666666,0.3333333333333333,74,0.3783783783783784,0.30545770397057403
mlp_site_stratified_seed42_seed42,mlp,none,42,test,5,0.3333333333333333,0.4,245,0.4326530612244898,0.36845133487059145
mlp_site_stratified_seed42_seed42,mlp,none,42,test,6,0.4,0.4666666666666667,388,0.4896907216494845,0.43541995988985926
mlp_site_stratified_seed42_seed42,mlp,none,42,test,7,0.4666666666666667,0.5333333333333333,577,0.5441941074523396,0.5017146451634386
mlp_site_stratified_seed42_seed42,mlp,none,42,test,8,0.5333333333333333,0.6,696,0.6408045977011494,0.5654493721908537
mlp_site_stratified_seed42_seed42,mlp,none,42,test,9,0.6,0.6666666666666666,768,0.7096354166666666,0.634288008014361
mlp_site_stratified_seed42_seed42,mlp,none,42,test,10,0.6666666666666666,0.7333333333333333,793,0.7831021437578815,0.7025618899665294
mlp_site_stratified_seed42_seed42,mlp,none,42,test,11,0.7333333333333333,0.8,942,0.8375796178343949,0.7675013818052417
mlp_site_stratified_seed42_seed42,mlp,none,42,test,12,0.8,0.8666666666666667,1236,0.8883495145631068,0.8351871558859896
mlp_site_stratified_seed42_seed42,mlp,none,42,test,13,0.8666666666666667,0.9333333333333333,1739,0.917193789534215,0.9025835289977076
mlp_site_stratified_seed42_seed42,mlp,none,42,test,14,0.9333333333333333,1.0,11018,0.984933744781267,0.9875061720322948
mlp_site_stratified_seed42_seed101,mlp,none,101,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
mlp_site_stratified_seed42_seed101,mlp,none,101,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
mlp_site_stratified_seed42_seed101,mlp,none,101,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
mlp_site_stratified_seed42_seed101,mlp,none,101,test,3,0.2,0.26666666666666666,1,0.0,0.2581835091114044
mlp_site_stratified_seed42_seed101,mlp,none,101,test,4,0.26666666666666666,0.3333333333333333,20,0.45,0.30545335114002226
mlp_site_stratified_seed42_seed101,mlp,none,101,test,5,0.3333333333333333,0.4,89,0.39325842696629215,0.3707913351192903
mlp_site_stratified_seed42_seed101,mlp,none,101,test,6,0.4,0.4666666666666667,161,0.5031055900621118,0.4362136319927547
mlp_site_stratified_seed42_seed101,mlp,none,101,test,7,0.4666666666666667,0.5333333333333333,390,0.4846153846153846,0.5043445276144224
mlp_site_stratified_seed42_seed101,mlp,none,101,test,8,0.5333333333333333,0.6,433,0.6143187066974596,0.5671922868724233
mlp_site_stratified_seed42_seed101,mlp,none,101,test,9,0.6,0.6666666666666666,473,0.6405919661733616,0.6333343574411017
mlp_site_stratified_seed42_seed101,mlp,none,101,test,10,0.6666666666666666,0.7333333333333333,562,0.6903914590747331,0.7008012332738082
mlp_site_stratified_seed42_seed101,mlp,none,101,test,11,0.7333333333333333,0.8,687,0.7554585152838428,0.7683594921790877
mlp_site_stratified_seed42_seed101,mlp,none,101,test,12,0.8,0.8666666666666667,903,0.8117386489479512,0.8357822623099732
mlp_site_stratified_seed42_seed101,mlp,none,101,test,13,0.8666666666666667,0.9333333333333333,1536,0.88671875,0.9031898637767881
mlp_site_stratified_seed42_seed101,mlp,none,101,test,14,0.9333333333333333,1.0,13253,0.9824945295404814,0.9891766565462908
mlp_site_stratified_seed42_seed17,mlp,none,17,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
mlp_site_stratified_seed42_seed17,mlp,none,17,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
mlp_site_stratified_seed42_seed17,mlp,none,17,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
mlp_site_stratified_seed42_seed17,mlp,none,17,test,3,0.2,0.26666666666666666,19,0.42105263157894735,0.24822842212099777
mlp_site_stratified_seed42_seed17,mlp,none,17,test,4,0.26666666666666666,0.3333333333333333,87,0.4482758620689655,0.30888147086932743
mlp_site_stratified_seed42_seed17,mlp,none,17,test,5,0.3333333333333333,0.4,220,0.41363636363636364,0.37164549719203605
mlp_site_stratified_seed42_seed17,mlp,none,17,test,6,0.4,0.4666666666666667,335,0.45671641791044776,0.43710081764121556
mlp_site_stratified_seed42_seed17,mlp,none,17,test,7,0.4666666666666667,0.5333333333333333,581,0.5559380378657487,0.5006863835961807
mlp_site_stratified_seed42_seed17,mlp,none,17,test,8,0.5333333333333333,0.6,646,0.6099071207430341,0.5674693331629869
mlp_site_stratified_seed42_seed17,mlp,none,17,test,9,0.6,0.6666666666666666,692,0.6994219653179191,0.6343590894530964
mlp_site_stratified_seed42_seed17,mlp,none,17,test,10,0.6666666666666666,0.7333333333333333,790,0.8126582278481013,0.7008039740821983
mlp_site_stratified_seed42_seed17,mlp,none,17,test,11,0.7333333333333333,0.8,977,0.8229273285568065,0.7674514686072983
mlp_site_stratified_seed42_seed17,mlp,none,17,test,12,0.8,0.8666666666666667,1275,0.8909803921568628,0.8349524123060937
mlp_site_stratified_seed42_seed17,mlp,none,17,test,13,0.8666666666666667,0.9333333333333333,1766,0.9235560588901472,0.901835237259503
mlp_site_stratified_seed42_seed17,mlp,none,17,test,14,0.9333333333333333,1.0,11120,0.9852517985611511,0.9883076630532741
mlp_site_stratified_seed42_seed42,mlp,none,42,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
mlp_site_stratified_seed42_seed42,mlp,none,42,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
mlp_site_stratified_seed42_seed42,mlp,none,42,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
mlp_site_stratified_seed42_seed42,mlp,none,42,test,3,0.2,0.26666666666666666,32,0.28125,0.2428550678305328
mlp_site_stratified_seed42_seed42,mlp,none,42,test,4,0.26666666666666666,0.3333333333333333,74,0.3783783783783784,0.30545770397057403
mlp_site_stratified_seed42_seed42,mlp,none,42,test,5,0.3333333333333333,0.4,245,0.4326530612244898,0.36845133487059145
mlp_site_stratified_seed42_seed42,mlp,none,42,test,6,0.4,0.4666666666666667,388,0.4896907216494845,0.43541995988985926
mlp_site_stratified_seed42_seed42,mlp,none,42,test,7,0.4666666666666667,0.5333333333333333,577,0.5441941074523396,0.5017146451634386
mlp_site_stratified_seed42_seed42,mlp,none,42,test,8,0.5333333333333333,0.6,696,0.6408045977011494,0.5654493721908537
mlp_site_stratified_seed42_seed42,mlp,none,42,test,9,0.6,0.6666666666666666,768,0.7096354166666666,0.634288008014361
mlp_site_stratified_seed42_seed42,mlp,none,42,test,10,0.6666666666666666,0.7333333333333333,793,0.7831021437578815,0.7025618899665294
mlp_site_stratified_seed42_seed42,mlp,none,42,test,11,0.7333333333333333,0.8,942,0.8375796178343949,0.7675013818052417
mlp_site_stratified_seed42_seed42,mlp,none,42,test,12,0.8,0.8666666666666667,1236,0.8883495145631068,0.8351871558859896
mlp_site_stratified_seed42_seed42,mlp,none,42,test,13,0.8666666666666667,0.9333333333333333,1739,0.917193789534215,0.9025835289977076
mlp_site_stratified_seed42_seed42,mlp,none,42,test,14,0.9333333333333333,1.0,11018,0.984933744781267,0.9875061720322948
mlp_site_stratified_seed42_seed7,mlp,none,7,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
mlp_site_stratified_seed42_seed7,mlp,none,7,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
mlp_site_stratified_seed42_seed7,mlp,none,7,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
mlp_site_stratified_seed42_seed7,mlp,none,7,test,3,0.2,0.26666666666666666,10,0.5,0.2512123450636864
mlp_site_stratified_seed42_seed7,mlp,none,7,test,4,0.26666666666666666,0.3333333333333333,86,0.37209302325581395,0.3042430787585502
mlp_site_stratified_seed42_seed7,mlp,none,7,test,5,0.3333333333333333,0.4,203,0.42857142857142855,0.3678427915561375
mlp_site_stratified_seed42_seed7,mlp,none,7,test,6,0.4,0.4666666666666667,355,0.5211267605633803,0.43521314632724706
mlp_site_stratified_seed42_seed7,mlp,none,7,test,7,0.4666666666666667,0.5333333333333333,596,0.5469798657718121,0.5024935737652266
mlp_site_stratified_seed42_seed7,mlp,none,7,test,8,0.5333333333333333,0.6,642,0.6339563862928349,0.5658955662235664
mlp_site_stratified_seed42_seed7,mlp,none,7,test,9,0.6,0.6666666666666666,700,0.7042857142857143,0.6342054607186999
mlp_site_stratified_seed42_seed7,mlp,none,7,test,10,0.6666666666666666,0.7333333333333333,809,0.7812113720642769,0.7006422640071959
mlp_site_stratified_seed42_seed7,mlp,none,7,test,11,0.7333333333333333,0.8,960,0.8447916666666667,0.7677934709315498
mlp_site_stratified_seed42_seed7,mlp,none,7,test,12,0.8,0.8666666666666667,1268,0.887223974763407,0.8351890823160436
mlp_site_stratified_seed42_seed7,mlp,none,7,test,13,0.8666666666666667,0.9333333333333333,1987,0.9315551082033215,0.9032651426867738
mlp_site_stratified_seed42_seed7,mlp,none,7,test,14,0.9333333333333333,1.0,10892,0.9858611825192802,0.9872834311768801
mlp_site_stratified_seed42_seed73,mlp,none,73,test,0,0.0,0.06666666666666667,0,0.0,0.03333333333333333
mlp_site_stratified_seed42_seed73,mlp,none,73,test,1,0.06666666666666667,0.13333333333333333,0,0.0,0.1
mlp_site_stratified_seed42_seed73,mlp,none,73,test,2,0.13333333333333333,0.2,0,0.0,0.16666666666666669
mlp_site_stratified_seed42_seed73,mlp,none,73,test,3,0.2,0.26666666666666666,2,0.5,0.24985380470752716
mlp_site_stratified_seed42_seed73,mlp,none,73,test,4,0.26666666666666666,0.3333333333333333,15,0.3333333333333333,0.30036537647247313
mlp_site_stratified_seed42_seed73,mlp,none,73,test,5,0.3333333333333333,0.4,44,0.45454545454545453,0.3701295791701837
mlp_site_stratified_seed42_seed73,mlp,none,73,test,6,0.4,0.4666666666666667,100,0.54,0.43921117573976515
mlp_site_stratified_seed42_seed73,mlp,none,73,test,7,0.4666666666666667,0.5333333333333333,323,0.46439628482972134,0.5068246328240209
mlp_site_stratified_seed42_seed73,mlp,none,73,test,8,0.5333333333333333,0.6,460,0.55,0.5680161565542221
mlp_site_stratified_seed42_seed73,mlp,none,73,test,9,0.6,0.6666666666666666,466,0.6351931330472103,0.6337696622113813
mlp_site_stratified_seed42_seed73,mlp,none,73,test,10,0.6666666666666666,0.7333333333333333,489,0.6503067484662577,0.6987224580807676
mlp_site_stratified_seed42_seed73,mlp,none,73,test,11,0.7333333333333333,0.8,624,0.7275641025641025,0.7676949677750086
mlp_site_stratified_seed42_seed73,mlp,none,73,test,12,0.8,0.8666666666666667,847,0.7874852420306966,0.8347334875125952
mlp_site_stratified_seed42_seed73,mlp,none,73,test,13,0.8666666666666667,0.9333333333333333,1363,0.8532648569332355,0.9042401260867857
mlp_site_stratified_seed42_seed73,mlp,none,73,test,14,0.9333333333333333,1.0,13775,0.9800362976406534,0.9902709513653861
